code,price,sma50,sma150,sma200,high52w,low52w,sma200_20d_ago,rs_percentile,ret_3m,ret_6m,ret_9m,ret_12m,tt_1,tt_2,tt_3,tt_4,tt_5,tt_6,tt_7,tt_8,tt_all_pass,non_cut_years,non_cut_years_verified,non_cut_years_required,coverage_years,div_source_used,needs_manual_dividend_check,cfo_pos_5y_ratio,fcf_pos_5y_ratio,fcf_payout_3y,fcf_payout_hard_fail,fcf_latest,div_paid_latest,total_div_fwd,total_div_actual,dps_fwd,bps_latest,eps_fwd,net_shares_latest,metrics_coverage,data_quality_flags,Sector33CodeName,Sector17CodeName,Name,dividend_yield_fwd,dividend_yield_fwd_total,yield_split_mismatch,high_yield_risk,per_fwd,pbr,fcf_yield,per_sector_rank,value_pass,is_financial,core_pass,core_fin_pass,core_candidate,core_momo_pass,trend_score,core_drop_reasons,satellite_pass,eps_growth_yoy,eps_accel,eps_score,satellite_drop_reasons,breakout_20d,breakout_55d,first_pullback,in_holdings,composite_score,drop_reason,yield_used,manual_check_reason,core_buyable_now,satellite_buyable_now,dividend_yield_total_actual,yield_basis,dividend_yield_total_fwd,effective_yield,drop_reason_core,drop_reason_satellite,info_flags
31600,594.0,570.44,582.7333333333333,578.165,612.0,546.0,577.81,19.15857605177993,-0.0181818181818181,0.0171232876712328,0.0171232876712328,0.0276816608996539,True,True,True,False,True,False,True,False,False,7.0,7.0,5,10,yf,False,0.5,0.0,,True,,,,,,,53.8,,0.75,shares_missing; div_split_adjusted,卸売業,商社・卸売,大光,,,False,False,11.04089219330855,,,0.3317535545023696,True,False,False,False,False,False,3,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,False,-0.9904574796519786,,0,TT_not_all_pass; yield_unknown,True,False,False,False,18.07928802588997,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:yield; data_missing:fcf_payout; TT_not_all_pass; yield_unknown,none,,False,False,,none,,,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:yield; data_missing:fcf_payout,TT_not_all_pass; yield_unknown,info_tt_not_all_pass
52850,1769.0,1931.46,1972.06,1881.975,2203.0,1100.0,1823.23,16.148867313915858,-0.0659978880675818,-0.1328431372549019,0.2025832766825288,0.1310741687979539,False,True,True,False,False,True,True,False,False,2.0,2.0,5,10,yf,False,1.0,1.0,0.717632552404439,True,,,,,,,194.33,,1.0,shares_missing; div_split_adjusted,ガラス･土石製品,建設・資材,ヤマックス,,,False,False,9.103072093860956,,,0.1351351351351351,True,False,False,False,False,False,4,A_non_cut_years; D_fcf_payout; D_fcf_hard_fail; E_div_yield,False,-0.505010315355143,True,3,TT_not_all_pass; yield_unknown,False,False,False,False,18.07443365695793,A_non_cut_years; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:yield; TT_not_all_pass; yield_unknown,none,,False,False,,none,,,A_non_cut_years; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:yield,TT_not_all_pass; yield_unknown,info_tt_not_all_pass
22670,2614.5,2530.15,2475.73,2565.54,3110.0,2303.5,2599.62,17.119741100323623,0.0250931189962753,0.0354455445544554,-0.1105630209219254,-0.0578378378378378,True,False,False,False,True,False,True,False,False,1.0,1.0,5,10,yf,False,1.0,1.0,0.7196758020728058,False,23667000000.0,19244000000.0,19083857088.0,19244000000.0,64.0,1925.42,150.48,298185267.0,1.0,div_split_adjusted,食料品,食品,ヤクルト本社,0.0244788678523618,0.0246842832022181,False,False,17.374401913875598,1.357885552243147,0.0303576663140146,0.3636363636363636,True,False,False,False,False,False,2,A_non_cut_years; D_fcf_payout; E_div_yield,False,-0.0794614280984439,True,3,TT_not_all_pass,False,False,False,False,18.05987055016181,A_non_cut_years; D_fcf_payout; E_div_yield; TT_not_all_pass,total,,False,False,0.024684283202218195,dps_fallback,0.02447886785236183,0.02447886785236183,A_non_cut_years; D_fcf_payout; E_div_yield,TT_not_all_pass,info_tt_not_all_pass
30450,1469.0,1456.6339697265626,1450.3617911783854,1434.966343383789,1554.0,1271.0,1420.707911987305,24.07766990291262,0.0485367594575303,-0.0335526315789473,0.0652646845540245,0.0606498194945848,True,True,True,True,True,False,True,False,False,0.0,0.0,5,10,yf,False,1.0,1.0,0.2609756097560975,False,498000000.0,107000000.0,106637000.0,107000000.0,50.0,2698.65,157.58,2132740.0,1.0,div_split_adjusted,卸売業,商社・卸売,カワサキ,0.0340367597004765,0.0341526232728882,False,False,9.322249016372636,0.5443462471976729,0.1589533307467136,0.2180094786729857,True,False,False,False,False,False,4,A_non_cut_years,False,0.1538405213443656,False,2,TT_not_all_pass,False,False,False,False,18.03883495145631,A_non_cut_years; TT_not_all_pass,total,,False,False,0.034152623272888274,dps_fallback,0.03403675970047652,0.03403675970047652,A_non_cut_years,TT_not_all_pass,info_tt_not_all_pass
78360,90.0,87.9,93.35333333333334,95.125,108.0,83.0,96.08,12.071197411003237,0.0227272727272727,-0.0909090909090909,-0.1262135922330097,0.0112359550561798,False,False,False,False,True,False,True,False,False,0.0,0.0,5,2,jquants,True,1.0,1.0,0.0,True,,,,,,,5.06,,1.0,shares_missing; div_history_short,その他製品,情報通信・サービスその他,アビックス,,,False,False,17.786561264822137,,,0.6575342465753424,False,False,False,False,False,False,1,A_non_cut_years; D_fcf_hard_fail; E_div_yield; F_value_pass,False,-0.5261194029850746,True,3,TT_not_all_pass; yield_unknown,False,False,True,False,18.03559870550162,A_non_cut_years; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; TT_not_all_pass; yield_unknown,none,,False,False,,none,,,A_non_cut_years; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield,TT_not_all_pass; yield_unknown,info_tt_not_all_pass
99690,261.0,255.7,251.82,249.04,263.0,220.0,246.56,29.06148867313916,0.0481927710843372,0.0524193548387097,0.0920502092050208,0.0316205533596838,True,True,True,True,True,False,True,False,False,1.0,1.0,5,10,yf,False,1.0,0.5,,True,-2000000.0,38000000.0,38344320.0,38000000.0,2.5,158.47,-4.56,15337728.0,0.75,,小売業,小売,ショクブン,0.0095785440613026,0.009492531731675,False,False,,1.6469994320691614,-0.000499606933246,,False,False,False,False,False,False,4,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,,,0,TT_not_all_pass; yield_below_2pct,False,False,True,False,18.03074433656958,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:fcf_payout; TT_not_all_pass; yield_below_2pct,total,,False,False,0.009492531731675042,dps_fallback,0.009578544061302681,0.009578544061302681,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:fcf_payout,TT_not_all_pass; yield_below_2pct,info_tt_not_all_pass
72110,429.1000061035156,395.0440008544922,395.1686669108073,400.4465001831055,457.7999877929688,347.2,396.1215001831055,34.045307443365694,0.1566037900364303,0.0605536483033011,-0.0265426358813166,0.0792253674635703,True,False,True,False,True,False,True,False,False,2.0,2.0,5,9,yf,False,1.0,1.0,0.5832727742518935,False,,,,,,,7.47,,1.0,shares_missing; div_split_adjusted,輸送用機器,自動車・輸送機,三菱自動車工業,,,False,False,57.443106573429134,,,0.9523809523809524,False,False,False,False,False,False,4,A_non_cut_years; E_div_yield; F_value_pass,False,,,0,TT_not_all_pass; yield_unknown,False,False,False,False,18.022653721682847,A_non_cut_years; E_div_yield; F_value_pass; data_missing:yield; TT_not_all_pass; yield_unknown,none,,False,False,,none,,,A_non_cut_years; E_div_yield; F_value_pass; data_missing:yield,TT_not_all_pass; yield_unknown,info_tt_not_all_pass
98820,1759.0,1669.52,1636.5733333333333,1607.345,1759.0,1240.0,1573.305,35.954692556634306,0.0647699757869249,0.0520334928229664,0.1363049095607236,0.2339529989477375,True,True,True,True,True,True,True,False,False,0.0,0.0,5,10,yf,True,1.0,0.5,43.142857142857146,True,-458000000.0,4500000000.0,8865601000.0,4500000000.0,100.0,1358.58,123.55,88656010.0,1.0,div_split_adjusted; fcf_payout_extreme:43.14; yield_split_mismatch,卸売業,商社・卸売,イエローハット,0.0568504832291074,0.0288561570198098,True,False,14.237150951031971,1.294734207775766,-0.0029369155366828,0.5545023696682464,True,False,False,False,False,False,5,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail,False,-0.4266247379454927,False,0,TT_not_all_pass,False,False,False,False,17.977346278317153,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; TT_not_all_pass,total,yield_split_mismatch,False,False,0.028856157019809883,dps_fallback,0.05685048322910745,0.05685048322910745,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail,TT_not_all_pass,info_tt_not_all_pass
49310,2138.0,2061.0,2192.6666666666665,2212.85,2507.0,1948.0,2237.895,11.941747572815531,0.0108747044917256,-0.1423987164059366,-0.0286233530213538,0.0014051522248244,False,False,False,False,True,False,True,False,False,6.0,6.0,5,7,yf,False,1.0,1.0,0.4487096074604207,False,2896000000.0,1099000000.0,1099576816.0,1099000000.0,52.0,1078.69,120.48,21145708.0,1.0,,化学,素材・化学,新日本製薬,0.0243217960710944,0.0243090373434472,False,False,17.745683930942896,1.982033763175704,0.0640572994964724,0.536144578313253,True,False,False,False,False,False,1,E_div_yield,False,-0.0710154984964144,True,3,TT_not_all_pass,False,False,False,False,17.970873786407765,E_div_yield; TT_not_all_pass,total,,False,False,0.02430903734344726,dps_fallback,0.02432179607109448,0.02432179607109448,E_div_yield,TT_not_all_pass,info_tt_not_all_pass
74580,1736.5,1688.86,1665.9466666666667,1649.4825,1774.5,1533.0,1647.34,27.928802588996763,0.0530624620982413,-0.005725737188663,0.1160025706940874,0.0765654060756355,True,True,True,True,True,False,True,False,False,2.0,2.0,5,10,yf,False,1.0,0.5,0.9127999394444024,True,13211000000.0,5969000000.0,5955809901.0,5969000000.0,57.0,1113.36,172.56,104487893.0,1.0,div_split_adjusted,卸売業,商社・卸売,第一興商,0.0328246472790095,0.0328973427401553,False,False,10.063166434863236,1.5596931810016528,0.0728106542034163,0.2511848341232227,True,False,False,False,False,False,4,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail,False,-0.3483357292933761,False,0,TT_not_all_pass,False,False,True,False,17.96440129449838,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; TT_not_all_pass,total,,False,False,0.03289734274015535,dps_fallback,0.0328246472790095,0.0328246472790095,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail,TT_not_all_pass,info_tt_not_all_pass
77260,1026.0,1015.5,971.46,952.775,1148.0,760.0,933.965,35.92233009708738,0.0973262032085562,0.0754716981132075,0.1412680756395996,0.0219123505976095,True,True,True,True,True,True,True,False,False,0.0,0.0,5,10,yf,True,1.0,0.0,,True,,,,,20.0,,22.71,,0.75,shares_missing; div_split_adjusted; yield_total_fallback_dps,機械,機械,黒田精工,0.0194931773879142,0.0194931773879142,False,False,45.1783355350066,,,0.8650306748466258,False,False,False,False,False,False,5,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,,,0,TT_not_all_pass; yield_below_2pct,False,False,False,False,17.96116504854369,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout; TT_not_all_pass; yield_below_2pct,dps_fallback,yield_total_fallback_dps,False,False,,none,,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,TT_not_all_pass; yield_below_2pct,info_tt_not_all_pass
79970,983.0,942.16,955.1,901.05,1190.0,695.0,881.595,32.88025889967637,-0.1323918799646954,0.1403712296983759,0.359612724757953,0.1702380952380953,True,True,True,False,True,True,True,False,False,3.0,3.0,5,6,yf,True,0.0,0.0,,True,,,,,40.0,,,,0.75,shares_missing; div_split_adjusted; yield_total_fallback_dps,その他製品,情報通信・サービスその他,くろがね工作所,0.0406917599186164,0.0406917599186164,False,False,,,,,False,False,False,False,False,False,5,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,,,0,TT_not_all_pass,False,False,False,False,17.940129449838185,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout; TT_not_all_pass,dps_fallback,yield_total_fallback_dps,False,False,,none,,,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,TT_not_all_pass,info_tt_not_all_pass
24640,344.0,338.78,345.37333333333333,343.97,357.0,316.0,342.12,18.867313915857604,-0.0114942528735632,-0.0171428571428571,0.0207715133531156,0.0817610062893081,False,True,True,False,True,False,True,False,False,1.0,1.0,5,10,yf,False,0.5,0.5,0.3315276273022752,True,923000000.0,152000000.0,139296564.0,152000000.0,11.0,360.34,18.42,12663324.0,1.0,div_split_adjusted,サービス業,情報通信・サービスその他,Ａｏｂａ‐ＢＢＴ,0.0319767441860465,0.0348929289905461,False,False,18.675352877307272,0.954653937947494,0.2118827201202244,0.5856573705179283,True,False,False,False,False,False,3,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail,False,0.0932784636488339,False,1,TT_not_all_pass,True,False,False,False,17.933656957928804,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; TT_not_all_pass,total,,False,False,0.03489292899054617,dps_fallback,0.03197674418604651,0.03197674418604651,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail,TT_not_all_pass,info_tt_not_all_pass
60230,2575.0,2619.56,2801.173333333333,2592.7,3495.0,1298.0,2497.845,25.857605177993527,-0.0859069932552361,-0.1413804601533844,0.4401565995525727,0.2647347740667976,False,True,True,False,False,True,False,False,False,10.0,10.0,5,10,yf,True,1.0,1.0,0.554030271031327,True,,,,,50.0,,166.4,,1.0,shares_missing; yield_total_fallback_dps,輸送用機器,自動車・輸送機,ダイハツインフィニアース,0.0194174757281553,0.0194174757281553,False,False,15.474759615384617,,,0.5238095238095238,False,False,False,False,False,False,4,D_fcf_hard_fail; E_div_yield; F_value_pass,False,,,0,TT_not_all_pass; yield_below_2pct,False,False,False,False,17.928802588996763,D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; TT_not_all_pass; yield_below_2pct,dps_fallback,yield_total_fallback_dps,False,False,,none,,,D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield,TT_not_all_pass; yield_below_2pct,info_tt_not_all_pass
47460,4435.0,4218.814697265625,4097.765978190104,4041.924483642578,4550.0,3650.0,4024.224483642578,33.85113268608414,0.0635491606714628,0.0635491606714628,0.1842456608811749,0.0125570776255707,True,True,True,True,True,False,True,False,False,2.0,2.0,5,10,yf,True,1.0,1.0,1.0955882352941178,True,,,,,141.0,,282.44,,1.0,shares_missing; div_split_adjusted; yield_total_fallback_dps,情報･通信業,情報通信・サービスその他,東計電算,0.031792559188275,0.031792559188275,False,False,15.70245007789265,,,0.4457831325301205,False,False,False,False,False,False,5,A_non_cut_years; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,,,0,TT_not_all_pass,False,False,False,False,17.92556634304207,A_non_cut_years; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; TT_not_all_pass,dps_fallback,yield_total_fallback_dps,False,False,,none,,,A_non_cut_years; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield,TT_not_all_pass,info_tt_not_all_pass
78590,218.0,182.3,200.16,206.6,318.0,152.0,211.15,32.750809061488674,0.3374233128834356,-0.043859649122807,-0.080168776371308,-0.2852459016393442,True,False,False,False,True,True,False,False,False,3.0,3.0,5,10,yf,False,1.0,1.0,0.0,False,168000000.0,0.0,0.0,0.0,0.0,409.59,23.07,20035579.0,1.0,,その他製品,情報通信・サービスその他,アルメディオ,0.0,0.0,False,False,9.449501517121805,0.5322395566298006,0.0384636851191005,0.2876712328767123,True,False,False,False,False,False,3,A_non_cut_years; E_div_yield,False,-1.741772151898734,False,0,TT_not_all_pass; yield_below_2pct,False,False,False,False,17.875404530744337,A_non_cut_years; E_div_yield; TT_not_all_pass; yield_below_2pct,total,,False,False,0.0,dps_fallback,0.0,0.0,A_non_cut_years; E_div_yield,TT_not_all_pass; yield_below_2pct,info_tt_not_all_pass
29300,136.0,139.08715057373047,141.21544250488282,141.67658187866212,173.0,130.0,141.90539764404298,11.747572815533982,0.0303030303030302,-0.0933333333333333,-0.0489510489510489,-0.1952662721893491,False,False,False,False,False,False,True,False,False,0.0,0.0,5,10,yf,False,1.0,1.0,0.5431506849315069,False,,,,,,,,,1.0,shares_missing; div_split_adjusted,化学,素材・化学,北の達人コーポレーション,,,False,False,,,,,False,False,False,False,False,False,1,A_non_cut_years; E_div_yield; F_value_pass,False,-0.6496551724137931,True,3,TT_not_all_pass; yield_unknown,False,False,True,False,17.873786407766993,A_non_cut_years; E_div_yield; F_value_pass; data_missing:yield; TT_not_all_pass; yield_unknown,none,,False,False,,none,,,A_non_cut_years; E_div_yield; F_value_pass; data_missing:yield,TT_not_all_pass; yield_unknown,info_tt_not_all_pass
31960,1952.0,1981.741337890625,2029.4047884114584,2047.4335913085936,2270.0,1897.0,2066.5735913085937,9.64401294498382,-0.0861423220973782,-0.056549057515708,-0.0673674151935022,-0.0473401659346022,False,False,False,False,False,False,True,False,False,8.0,8.0,5,9,yf,False,1.0,1.0,1.094170403587444,False,192000000.0,276000000.0,276402412.0,276000000.0,13.0,556.75,87.01,21261724.0,1.0,div_split_adjusted,小売業,小売,ホットランドホールディングス,0.0066598360655737,0.0066501400649801,False,False,22.43420296517641,3.506061966771441,0.0046261843930296,0.6294642857142857,False,False,False,False,False,False,1,D_fcf_payout; E_div_yield; F_value_pass,False,-0.787652645861601,True,3,TT_not_all_pass; yield_below_2pct,False,False,False,False,17.82200647249191,D_fcf_payout; E_div_yield; F_value_pass; TT_not_all_pass; yield_below_2pct,total,,False,False,0.006650140064980188,dps_fallback,0.00665983606557377,0.00665983606557377,D_fcf_payout; E_div_yield; F_value_pass,TT_not_all_pass; yield_below_2pct,info_tt_not_all_pass
96280,1515.0,1466.4678686523437,1475.3873885091143,1480.145541381836,1645.0,1032.0,1446.6805413818358,34.627831715210355,0.1263940520446096,-0.0307101727447216,0.0506241331484049,0.3478647686832741,True,False,True,False,True,True,True,False,False,1.0,1.0,5,10,yf,False,1.0,0.5,0.7262731481481481,True,,,,,,,227.57,,1.0,shares_missing; div_split_adjusted,サービス業,情報通信・サービスその他,燦ホールディングス,,,False,False,6.657292261721668,,,0.047808764940239,True,False,False,False,False,False,4,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,False,-0.3968342127186892,False,0,TT_not_all_pass; yield_unknown,False,False,False,False,17.813915857605178,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:yield; TT_not_all_pass; yield_unknown,none,,False,False,,none,,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:yield,TT_not_all_pass; yield_unknown,info_tt_not_all_pass
24830,1913.0,1904.8,1952.7066666666667,1910.79,2095.0,1703.0,1896.615,19.57928802588997,0.0219017094017093,-0.07405614714424,0.0777464788732393,0.047071702244116,False,True,True,False,True,False,True,False,False,4.0,4.0,5,10,yf,False,1.0,1.0,0.4675324675324675,False,308000000.0,251000000.0,251263350.0,251000000.0,75.0,2018.02,216.18,3350178.0,1.0,div_split_adjusted,サービス業,情報通信・サービスその他,翻訳センター,0.0392054364871928,0.0391643451314543,False,False,8.849107225460264,0.9479588903975184,0.0480582402409878,0.1155378486055776,True,False,False,False,False,False,3,A_non_cut_years,False,0.0280939345915574,False,1,TT_not_all_pass,False,False,True,False,17.789644012944983,A_non_cut_years; TT_not_all_pass,total,,False,False,0.03916434513145437,dps_fallback,0.03920543648719289,0.03920543648719289,A_non_cut_years,TT_not_all_pass,info_tt_not_all_pass
36360,5030.0,4973.3,4937.733333333334,4841.825,5300.0,4050.0,4806.475,25.533980582524272,0.0070070070070069,0.0161616161616162,0.1380090497737556,0.0100401606425701,True,True,True,True,True,False,True,False,False,4.0,4.0,5,10,yf,False,1.0,1.0,0.3995860800245286,False,,,,,,,361.97,,1.0,shares_missing,情報･通信業,情報通信・サービスその他,三菱総合研究所,,,False,False,13.896179241373591,,,0.3253012048192771,True,False,False,False,False,False,5,A_non_cut_years; E_div_yield,False,,,0,TT_not_all_pass; yield_unknown,False,False,True,False,17.766990291262136,A_non_cut_years; E_div_yield; data_missing:yield; TT_not_all_pass; yield_unknown,none,,False,False,,none,,,A_non_cut_years; E_div_yield; data_missing:yield,TT_not_all_pass; yield_unknown,info_tt_not_all_pass
23750,229.0,223.72,236.30666666666667,236.29,309.0,174.0,235.27,10.517799352750808,0.0700934579439251,-0.1908127208480565,-0.0378151260504201,-0.2366666666666667,False,True,True,False,True,True,False,False,False,1.0,1.0,5,9,yf,True,0.6666666666666666,0.6666666666666666,0.1309041835357624,True,,,,,1.0,,-37.9,,1.0,shares_missing; div_split_adjusted; yield_total_fallback_dps,サービス業,情報通信・サービスその他,ギグワークス,0.0043668122270742,0.0043668122270742,False,False,,,,,False,False,False,False,False,False,3,A_non_cut_years; B_cfo_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,False,1.2550463720676488,False,4,TT_not_all_pass; yield_below_2pct,False,False,False,False,17.758899676375403,A_non_cut_years; B_cfo_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; TT_not_all_pass; yield_below_2pct,dps_fallback,yield_total_fallback_dps,False,False,,none,,,A_non_cut_years; B_cfo_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield,TT_not_all_pass; yield_below_2pct,info_tt_not_all_pass
33290,2137.0,2106.5,2102.593333333333,2098.83,2146.0,2019.0,2095.81,24.498381877022656,0.0537475345167652,0.0051740357478833,0.029879518072289,0.01956106870229,True,True,True,True,True,False,True,False,False,5.0,5.0,5,10,yf,False,1.0,1.0,0.228361858190709,False,207000000.0,161000000.0,161390980.0,161000000.0,20.0,888.76,89.31,8069549.0,1.0,div_split_adjusted,小売業,小売,東和フードサービス,0.0093589143659335,0.00933624179564,False,False,23.927891613481133,2.4044736486790583,0.0120037394515371,0.6517857142857143,False,False,False,False,False,False,4,E_div_yield; F_value_pass,False,-0.0023364485981309,False,0,TT_not_all_pass; yield_below_2pct,False,False,True,False,17.749190938511326,E_div_yield; F_value_pass; TT_not_all_pass; yield_below_2pct,total,,False,False,0.009336241795640016,dps_fallback,0.009358914365933552,0.009358914365933552,E_div_yield; F_value_pass,TT_not_all_pass; yield_below_2pct,info_tt_not_all_pass
40310,1009.0,958.68,963.32,954.73,1045.0,785.0,941.34,34.49838187702265,0.1273743016759776,-0.0088408644400785,0.1426953567383919,0.0849462365591398,True,True,True,False,True,False,True,False,False,1.0,1.0,5,10,yf,True,1.0,0.0,,True,,,,,20.0,,-223.25,,0.75,shares_missing; div_split_adjusted; yield_total_fallback_dps,化学,素材・化学,片倉コープアグリ,0.0198216055500495,0.0198216055500495,False,False,,,,,False,False,False,False,False,False,5,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,,,0,TT_not_all_pass; yield_below_2pct,False,False,False,False,17.749190938511326,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout; TT_not_all_pass; yield_below_2pct,dps_fallback,yield_total_fallback_dps,False,False,,none,,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,TT_not_all_pass; yield_below_2pct,info_tt_not_all_pass
81670,1375.0,1336.1477856445313,1375.2466927083333,1373.54501953125,1524.0,1190.0,1372.080419921875,17.475728155339805,0.0192735359525575,-0.0930079155672822,0.0307346326836581,0.0835303388494876,False,True,True,False,True,False,True,False,False,0.0,0.0,5,10,yf,True,1.0,1.0,0.5589444825222756,True,,,,,38.0,,,,1.0,shares_missing; yield_total_fallback_dps,小売業,小売,リテールパートナーズ,0.0276363636363636,0.0276363636363636,False,False,,,,,False,False,False,False,False,False,3,A_non_cut_years; D_fcf_hard_fail; E_div_yield; F_value_pass,False,-0.2267762915695177,True,3,TT_not_all_pass,False,False,False,False,17.737864077669904,A_non_cut_years; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; TT_not_all_pass,dps_fallback,yield_total_fallback_dps,False,False,,none,,,A_non_cut_years; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield,TT_not_all_pass,info_tt_not_all_pass
39920,545.0,549.44,542.46,533.47,616.0,300.0,520.485,28.3495145631068,0.0167910447761194,-0.018018018018018,0.1122448979591836,0.2823529411764707,True,True,True,True,False,True,True,False,False,1.0,1.0,5,9,yf,True,1.0,1.0,,True,,,,,12.0,,,,0.75,shares_missing; div_split_adjusted; yield_total_fallback_dps,情報･通信業,情報通信・サービスその他,ニーズウェル,0.0220183486238532,0.0220183486238532,False,False,,,,,False,False,False,False,False,False,5,A_non_cut_years; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,False,,,0,TT_not_all_pass,False,False,True,False,17.674757281553397,A_non_cut_years; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout; TT_not_all_pass,dps_fallback,yield_total_fallback_dps,False,False,,none,,,A_non_cut_years; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:yield; data_missing:fcf_payout,TT_not_all_pass,info_tt_not_all_pass
97590,2851.5,3277.07,3377.4566666666665,3410.1275,3633.0,2750.0,3441.895,3.300970873786408,-0.21076667589261,-0.1674452554744525,-0.1768187066974595,-0.1972128378378378,False,False,False,False,False,False,True,False,False,2.0,2.0,5,10,yf,False,1.0,0.5,0.923117709437964,True,13202000000.0,6652000000.0,6652392099.0,6652000000.0,87.0,881.67,153.61,76464277.0,1.0,div_split_adjusted,情報･通信業,情報通信・サービスその他,ＮＳＤ,0.0305102577590741,0.0305084594523329,False,False,18.56324458043096,3.23420327333356,0.0605491102961063,0.6184738955823293,True,False,False,False,False,False,1,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail,False,0.1027010050251256,True,5,TT_not_all_pass,False,False,False,False,17.650485436893206,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; TT_not_all_pass,total,,False,False,0.03050845945233292,dps_fallback,0.03051025775907417,0.03051025775907417,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail,TT_not_all_pass,info_tt_not_all_pass
