code,Name,yield_basis,effective_yield,non_cut_years_verified,coverage_years,fcf_payout_3y,drop_reason_core,data_quality_flags,manual_check_reason,div_source_used,high_yield_risk,yield_split_mismatch,is_financial,core_pass,in_holdings
37100,ジョルダン,dps_fallback,0.01,True,10,0.25,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
82070,テンアライド,dps_fallback,0.0,False,5,0.0,data_missing:div_history; E_div_yield; F_value_pass,div_history_short,yield_total_fallback_dps,yf,False,False,False,False,False
75120,イオン北海道,dps_fallback,0.0185399768250289,True,10,1.0203847915712323,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass,,yield_total_fallback_dps,yf,False,False,False,False,False
24130,エムスリー,dps_fallback,0.0126164013217182,True,10,0.906862121597558,D_fcf_payout; E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
55330,エリッツホールディングス,dps_fallback,0.0347826086956521,False,3,0.4801324503311258,data_missing:div_history,div_history_short,yield_total_fallback_dps,yf,False,False,False,False,False
82000,リンガーハット,dps_fallback,0.0054545454545454,True,10,0.3179544191217343,A_non_cut_years; E_div_yield; F_value_pass,,yield_total_fallback_dps,yf,False,False,False,False,False
90070,小田急電鉄,dps_fallback,0.0245173153539687,True,10,0.2614952504181526,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
23050,スタジオアリス,dps_fallback,0.025278058645096,True,10,0.3443204868154158,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
30310,ラクーンホールディングス,dps_fallback,0.0342679127725856,True,10,0.9048751486325802,A_non_cut_years; D_fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
98870,松屋フーズホールディングス,dps_fallback,0.0043010752688172,True,10,0.6780415430267063,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield; F_value_pass,,yield_total_fallback_dps,yf,False,False,False,False,False
31130,ＵＮＩＶＡ・Ｏａｋホールディングス,dps_fallback,0.0,True,6,,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; F_value_pass; fin:A_non_cut_years; fin:E_div_yield; fin:F_value_pass; fin:G_eps_nonpositive; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,True,False,False
65230,ＰＨＣホールディングス,dps_fallback,0.0426829268292682,False,4,0.1582855264730489,data_missing:div_history,div_history_short,yield_total_fallback_dps,yf,False,False,False,False,False
37740,インターネットイニシアティブ,dps_fallback,0.0149989286479537,True,10,0.41397813174946,A_non_cut_years; E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
47500,ダイサン,dps_fallback,0.0413793103448275,True,10,0.1573033707865168,A_non_cut_years,,yield_total_fallback_dps,yf,False,False,False,False,False
81360,サンリオ,dps_fallback,0.0096591944596318,True,10,0.2623755806237558,A_non_cut_years; E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
67750,ＴＢグループ,dps_fallback,0.0,False,2,,data_missing:div_history; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:fcf_payout,div_history_short,yield_total_fallback_dps,jquants,False,False,False,False,False
24150,ヒューマンホールディングス,dps_fallback,0.0421552205471803,True,10,0.4050382111519954,A_non_cut_years,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
41510,協和キリン,dps_fallback,0.0248820248820248,True,10,0.6366253717071736,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
32930,アズマハウス,dps_fallback,0.0444162436548223,True,10,0.4411302982731554,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
37880,ＧＭＯグローバルサイン・ホールディングス,dps_fallback,0.0195791688584955,True,10,0.5413814561294338,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
73880,ＦＰパートナー,dps_fallback,0.0407982261640798,False,3,0.8290564547966838,data_missing:div_history; fin_sector_excluded_from_core; fin:data_missing:div_history,div_split_adjusted; div_history_short,yield_total_fallback_dps,yf,False,False,True,False,False
21810,パーソルホールディングス,dps_fallback,0.0404944575994946,True,10,0.4207600008176447,A_non_cut_years,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
39840,ユーザーローカル,dps_fallback,0.0091863517060367,False,5,0.1220186657449014,data_missing:div_history; E_div_yield,div_split_adjusted; div_history_short,yield_total_fallback_dps,yf,False,False,False,False,False
37330,ソフトウェア・サービス,dps_fallback,0.0137457044673539,True,10,0.2341092211280215,E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
80560,ＢＩＰＲＯＧＹ,dps_fallback,0.0235394821313931,True,10,0.3017227662621324,A_non_cut_years; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
59890,エイチワン,dps_fallback,0.0405186385737439,True,10,0.1401948326980093,A_non_cut_years,,yield_total_fallback_dps,yf,False,False,False,False,False
82910,日産東京販売ホールディングス,dps_fallback,0.046692607003891,True,10,0.4681619750112901,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail,,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,False,False
35830,オーベクス,dps_fallback,0.0251141552511415,True,10,0.1176900584795321,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
31960,ホットランドホールディングス,dps_fallback,0.0065722952477249,True,9,1.094170403587444,D_fcf_payout; E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
34400,日創グループ,dps_fallback,0.0404858299595141,True,7,,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; data_missing:fcf_payout,,yield_total_fallback_dps,yf,False,False,False,False,False
90330,広島電鉄,dps_fallback,0.0123456790123456,True,10,0.2259436469962785,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
90480,名古屋鉄道,dps_fallback,0.0221137277426766,True,10,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
27890,カルラ,dps_fallback,0.0108695652173913,True,10,0.0672268907563025,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
42450,ダイキアクシス,dps_fallback,0.0329218106995884,True,10,0.4614718614718615,A_non_cut_years,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
64630,ＴＰＲ,dps_fallback,0.0825763831544178,True,10,0.1796718436873747,A_non_cut_years,div_split_adjusted,high_yield_risk; yield_total_fallback_dps; yf_source_high_yield,yf,True,False,False,False,False
30450,カワサキ,dps_fallback,0.0350877192982456,True,10,0.2609756097560975,A_non_cut_years,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
90250,鴻池運輸,dps_fallback,0.0321500334896182,True,10,0.5221936903888481,A_non_cut_years,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
23010,学情,dps_fallback,0.0397390272835112,True,10,0.4394013738959764,OK,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,True,False
38540,アイル,dps_fallback,0.0210260723296888,True,10,0.4798735511064278,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
27430,ピクセルカンパニーズ,dps_fallback,0.0,True,8,,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
39510,朝日印刷,dps_fallback,0.0427446569178852,True,10,1.582741116751269,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
46890,ＬＩＮＥヤフー,dps_fallback,0.0175791054379992,True,10,6.589023429103675,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
72650,エイケン工業,dps_fallback,0.0315186246418338,True,10,0.3666121112929623,A_non_cut_years,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
99760,セキチュー,dps_fallback,0.0382775119617224,True,10,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
96920,シーイーシー,dps_fallback,0.0274588117823265,True,10,0.4263792901487642,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
67780,アルチザネットワークス,dps_fallback,0.0323101777059773,True,10,2.1377245508982035,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
82760,平和堂,dps_fallback,0.0221830985915492,True,10,0.3762954719343395,A_non_cut_years; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
49310,新日本製薬,dps_fallback,0.0253287871407696,True,7,0.4487096074604207,E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
92480,人・夢・技術グループ,dps_fallback,0.0411413404114134,False,4,6.772455089820359,data_missing:div_history; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail,div_history_short,yield_total_fallback_dps,yf,False,False,False,False,False
43350,ＩＰＳホールディングス,dps_fallback,0.0312243221035332,True,10,0.5729166666666666,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
28010,キッコーマン,dps_fallback,0.0190186382655001,True,10,0.592868343901275,A_non_cut_years; E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
36940,オプティム,dps_fallback,0.0,False,2,0.0,data_missing:div_history; E_div_yield; F_value_pass,div_history_short,yield_total_fallback_dps,jquants,False,False,False,False,False
42900,プレステージ・インターナショナル,dps_fallback,0.0356083086053412,True,10,0.6330110497237569,OK,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,True,False
48010,セントラルスポーツ,dps_fallback,0.0208073241781106,True,10,0.4688412852969815,A_non_cut_years; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
38650,北越コーポレーション,dps_fallback,0.0217176702862783,True,10,0.2331905189689724,A_non_cut_years; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
68200,アイコム,dps_fallback,0.0273927392739273,True,10,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:fcf_payout,,yield_total_fallback_dps,yf,False,False,False,False,False
38400,パス,dps_fallback,0.0,False,2,,data_missing:div_history; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:fcf_payout,div_history_short,yield_total_fallback_dps,jquants,False,False,False,False,False
71260,グローバルスタイル,dps_fallback,0.0218687872763419,False,4,0.3398058252427184,data_missing:div_history; E_div_yield,div_split_adjusted; div_history_short,yield_total_fallback_dps,yf,False,False,False,False,False
32220,ユナイテッド・スーパーマーケット・ホールディングス,dps_fallback,0.0189125295508274,True,10,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:fcf_payout,,yield_total_fallback_dps,yf,False,False,False,False,False
35620,Ｎｏ．１,dps_fallback,0.0219023779724655,True,8,0.3586869495596477,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
79840,コクヨ,dps_fallback,0.0925814583020984,True,10,0.2747767407506882,A_non_cut_years,div_split_adjusted,high_yield_risk; yield_total_fallback_dps; yf_source_high_yield,yf,True,False,False,False,False
74270,エコートレーディング,dps_fallback,0.034090909090909,True,10,0.2564450474898236,A_non_cut_years; B_cfo_pos_ratio,,yield_total_fallback_dps,yf,False,False,False,False,False
78110,中本パックス,dps_fallback,0.0347003154574132,True,10,0.5263901979264844,A_non_cut_years,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
47550,楽天グループ,dps_fallback,0.0,True,10,0.0,E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
93250,ファイズホールディングス,dps_fallback,0.0223559759243336,False,5,0.97339593114241,data_missing:div_history; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,div_split_adjusted; div_history_short,yield_total_fallback_dps,yf,False,False,False,False,False
21630,アルトナー,dps_fallback,0.0420728578758337,True,10,0.7402309058614565,A_non_cut_years; D_fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
61940,アトラエ,dps_fallback,0.0442857142857142,False,2,0.5010630758327428,data_missing:div_history; D_fcf_hard_fail,div_history_short,yield_total_fallback_dps,jquants,False,False,False,False,False
24830,翻訳センター,dps_fallback,0.0401713979646491,True,10,0.4675324675324675,A_non_cut_years,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
31980,ＳＦＰホールディングス,dps_fallback,0.0121722846441947,True,10,0.3944387229660144,A_non_cut_years; E_div_yield; F_value_pass,,yield_total_fallback_dps,yf,False,False,False,False,False
37120,情報企画,dps_fallback,0.0211786372007366,True,10,0.8029020556227328,D_fcf_payout; E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
29040,一正蒲鉾,dps_fallback,0.0184696569920844,True,10,0.139218523878437,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
52330,太平洋セメント,dps_fallback,0.0215807930941462,True,10,0.3252771372553855,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
99690,ショクブン,dps_fallback,0.0095785440613026,True,10,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; F_value_pass; data_missing:fcf_payout,,yield_total_fallback_dps,yf,False,False,False,False,False
93390,コーチ・エィ,dps_fallback,0.0163666121112929,False,4,46.0,data_missing:div_history; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,div_history_short; fcf_payout_extreme:46.00,yield_total_fallback_dps,yf,False,False,False,False,False
72690,スズキ,dps_fallback,0.0208810797046091,True,10,0.6685354874036313,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
75320,パン・パシフィック・インターナショナルホールディングス,dps_fallback,0.0346534653465346,True,10,0.306300262806904,A_non_cut_years,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
43330,東邦システムサイエンス,dps_fallback,0.0398230088495575,True,10,0.5942479595802566,A_non_cut_years,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
31780,チムニー,dps_fallback,0.0076923076923076,True,10,0.1136991709435452,A_non_cut_years; E_div_yield; F_value_pass,,yield_total_fallback_dps,yf,False,False,False,False,False
14290,日本アクア,dps_fallback,0.0442132639791937,True,10,0.5743744844652185,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
75520,ハピネット,dps_fallback,0.0434782608695652,True,10,0.310722923945176,A_non_cut_years,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
61250,岡本工作機械製作所,dps_fallback,0.0356744704570791,True,10,,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
39370,Ｕｂｉｃｏｍホールディングス,dps_fallback,0.0418410041841004,True,7,0.510548523206751,OK,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,True,False
32840,フージャースホールディングス,dps_fallback,0.0493630573248407,True,10,,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; data_missing:fcf_payout,,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,False,False
97570,船井総研ホールディングス,dps_fallback,0.067750677506775,True,10,0.8672323759791123,A_non_cut_years; D_fcf_payout,div_split_adjusted,high_yield_risk; yield_total_fallback_dps; yf_source_high_yield,yf,True,False,False,False,False
39250,ダブルスタンダード,dps_fallback,0.040983606557377,True,10,0.530396174863388,OK,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,True,False
80510,山善,dps_fallback,0.0359861591695501,True,10,0.8704663212435233,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail,,yield_total_fallback_dps,yf,False,False,False,False,False
33710,ソフトクリエイトホールディングス,dps_fallback,0.0279755849440488,True,10,0.3214775989017846,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
27330,あらた,dps_fallback,0.0346938775510204,True,10,0.5501397336840375,A_non_cut_years,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
33290,東和フードサービス,dps_fallback,0.0094161958568738,True,10,0.228361858190709,E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
82780,フジ,dps_fallback,0.0153139356814701,True,10,1.145874587458746,A_non_cut_years; D_fcf_payout; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
50110,ニチレキグループ,dps_fallback,0.0346420323325635,True,10,1.2,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail,,yield_total_fallback_dps,yf,False,False,False,False,False
28160,ダイショー,dps_fallback,0.0126939351198871,True,10,0.4663072776280323,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
47350,京進,dps_fallback,0.0112383900928792,True,10,0.0737060041407867,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
46850,菱友システムズ,dps_fallback,0.0492040520984081,True,10,0.8244752121482805,A_non_cut_years; D_fcf_payout,div_split_adjusted,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,False,False
37690,ＧＭＯペイメントゲートウェイ,dps_fallback,0.0188309140839544,True,10,0.2262550732309864,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
82470,大和,dps_fallback,0.0,True,10,0.0,E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
64300,ダイコク電機,dps_fallback,0.0496894409937888,True,10,0.5299477221807319,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail,,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,False,False
38560,Ａｂａｌａｎｃｅ,dps_fallback,0.0046875,True,10,,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
35370,昭栄薬品,dps_fallback,0.0247619047619047,True,10,0.3275,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
65650,ＡＢホテル,dps_fallback,0.0135409614082599,True,8,0.3027959547888161,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
62930,日精樹脂工業,dps_fallback,0.0399087799315849,True,10,,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; data_missing:fcf_payout,,yield_total_fallback_dps,yf,False,False,False,False,False
36070,クラウディアホールディングス,dps_fallback,0.0293255131964809,True,10,0.3396464646464646,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
85150,アイフル,dps_fallback,0.0021186440677966,False,5,,data_missing:div_history; fin_sector_excluded_from_core; E_div_yield; fin:data_missing:div_history; fin:E_div_yield; data_missing:fcf_payout,div_split_adjusted; div_history_short,yield_total_fallback_dps,yf,False,False,True,False,False
49010,富士フイルムホールディングス,dps_fallback,0.0215731828742117,True,10,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
30640,ＭｏｎｏｔａＲＯ,dps_fallback,0.0100290314067036,True,10,0.3731093518697303,A_non_cut_years; E_div_yield; F_value_pass,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
31540,メディアスホールディングス,dps_fallback,0.0256081946222791,True,10,0.2017310252996005,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
62760,シリウスビジョン,dps_fallback,0.0390625,True,10,,A_non_cut_years; B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; data_missing:fcf_payout,,yield_total_fallback_dps,yf,False,False,False,False,False
44330,ヒト・コミュニケーションズ・ホールディングス,dps_fallback,0.03948772678762,True,10,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
47140,リソー教育グループ,dps_fallback,0.0518134715025906,True,10,1.2600050981391793,A_non_cut_years; D_fcf_payout,div_split_adjusted,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,False,False
61490,小田原エンジニアリング,dps_fallback,0.0251889168765743,True,10,0.0931107838324333,A_non_cut_years; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
97590,ＮＳＤ,dps_fallback,0.0308620078041858,True,10,0.923117709437964,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
36080,ＴＳＩホールディングス,dps_fallback,0.0605778191985088,True,10,0.1711806337059544,A_non_cut_years; B_cfo_pos_ratio,,high_yield_risk; yield_total_fallback_dps; yf_source_high_yield,yf,True,False,False,False,False
59500,日本パワーファスニング,dps_fallback,0.1358695652173913,True,10,0.2014500258933195,A_non_cut_years,,high_yield_risk; yield_total_fallback_dps; yf_source_high_yield,yf,True,False,False,False,False
40160,ＭＩＴホールディングス,dps_fallback,0.0204962243797195,True,6,0.1140350877192982,E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
93320,ＮＩＳＳＯホールディングス,dps_fallback,0.0346456692913385,True,8,0.7192168985059247,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
62390,ナガオカ,dps_fallback,0.0246478873239436,True,6,0.1927855711422845,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
64600,セガサミーホールディングス,dps_fallback,0.0192236598890942,True,10,2.660651990857693,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
35440,サツドラホールディングス,dps_fallback,0.0118203309692671,True,10,0.1078431372549019,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
37580,アエリア,dps_fallback,0.0197628458498023,True,10,,B_cfo_pos_ratio; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
81810,東天紅,dps_fallback,0.0149402390438247,True,10,0.0329004329004329,E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
94140,日本ＢＳ放送,dps_fallback,0.0319148936170212,True,10,,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
21210,ＭＩＸＩ,dps_fallback,0.045334340763128,True,10,1.0395690499510284,D_fcf_payout,div_split_adjusted,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,False,False
99740,ベルク,dps_fallback,0.0161073825503355,True,10,0.8195760813372394,A_non_cut_years; D_fcf_payout; E_div_yield,,yield_total_fallback_dps,yf,False,False,False,False,False
90450,京阪ホールディングス,dps_fallback,0.0124146492861576,True,10,0.5623830767016837,C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
26520,まんだらけ,dps_fallback,0.0029850746268656,True,10,,A_non_cut_years; C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail; E_div_yield; data_missing:fcf_payout,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
97460,ＴＫＣ,dps_fallback,0.030261348005502,True,10,0.5748496676864648,A_non_cut_years,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
98890,ＪＢＣＣホールディングス,dps_fallback,0.1001494768310911,True,10,0.4933697347893915,A_non_cut_years,div_split_adjusted; yield_split_mismatch,high_yield_risk; yield_split_mismatch; yield_total_fallback_dps; yf_source_high_yield,yf,True,True,False,False,False
91600,ノバレーゼ,dps_fallback,0.0,False,2,0.0,data_missing:div_history; E_div_yield,div_history_short,yield_total_fallback_dps,jquants,False,False,False,False,False
79380,リーガルコーポレーション,dps_fallback,0.0310430463576158,True,10,0.5745721271393643,A_non_cut_years; B_cfo_pos_ratio,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
21830,リニカル,dps_fallback,0.0516129032258064,True,10,0.440453686200378,OK,div_split_adjusted,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,True,False
87660,東京海上ホールディングス,dps_fallback,0.0291278577476714,True,10,0.2948930904892906,A_non_cut_years; fin_sector_excluded_from_core; E_div_yield; fin:A_non_cut_years; fin:E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,True,False,True
40120,アクシス,dps_fallback,0.0232258064516129,False,5,0.2255489021956087,data_missing:div_history; E_div_yield,div_split_adjusted; div_history_short,yield_total_fallback_dps,yf,False,False,False,False,False
24710,エスプール,dps_fallback,0.040650406504065,True,10,1.4123957091775925,C_fcf_pos_ratio; D_fcf_payout; D_fcf_hard_fail,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
78130,プラッツ,dps_fallback,0.0225563909774436,True,10,0.2157598499061913,A_non_cut_years; C_fcf_pos_ratio; D_fcf_hard_fail; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
42350,ウルトラファブリックス・ホールディングス,dps_fallback,0.0577777777777777,True,10,0.7349759615384616,A_non_cut_years; D_fcf_payout,div_split_adjusted,yield_total_fallback_dps; yf_source_high_yield,yf,False,False,False,False,False
30540,ハイパー,dps_fallback,0.0271317829457364,True,10,0.2381786339754816,A_non_cut_years; E_div_yield,div_split_adjusted,yield_total_fallback_dps,yf,False,False,False,False,False
